站点,Lon,Lat,Alti,PRS,TEM,RHU,PRE_1h,D_Avg_2,Avg_2,VIS,PRS_Sea
54530, 117.78,  39.23,   -0.50, 1005.10,    27.10,     71.00,        0.00,    259.00,    2.00,   4600.00,    1005.20
54172, 126.53,  43.87,  290.30,  971.30,    25.80,     63.00,        0.00,    128.00,    1.40,  11700.00,    1004.10
57458, 111.07,  30.15,  243.20,  978.20,    21.70,     97.00,        0.20,    334.00,    0.40,   9200.00,    1006.20
59492, 114.67,  23.03,   85.00,  996.80,    29.90,     73.00,        0.00,    257.00,    1.50,  30000.00,    1006.50
56146, 100.00,  31.62, 3393.50,  675.50,    12.70,     88.00,        0.00,    191.00,    1.50,  30000.00,     999.20
59754, 110.17,  20.24,   11.40, 1005.40,    30.30,     76.00,        0.00,    179.00,    2.00,  25200.00,    1006.80
57355, 110.35,  31.05,  337.50,  966.30,    24.50,     81.00,        0.00,     49.00,    4.10,  30000.00,    1004.40
57483, 113.13,  30.67,   31.90, 1002.40,    22.80,     95.00,        0.20,    345.00,    0.70,   5800.00,    1006.20
54529, 117.85,  39.38,    3.10, 1005.00,    26.50,     88.00,        0.00,    280.00,    3.10,   6100.00,    1005.50
59284, 113.24,  23.42,   38.90, 1001.90,    30.50,     69.00,        0.00,    189.00,    2.10,  30000.00,    1006.40
59854, 110.10,  19.37,  118.30,  993.60,    27.80,     79.00,        0.00,    239.00,    0.40,  25100.00,    1007.20
53771, 112.05,  37.42,  750.00,  923.10,    20.90,     89.00,        0.00,    134.00,    0.80,   5000.00,    1006.20
59758, 110.25,  20.00,   63.50,  999.60,    28.00,     78.00,        0.00,    172.00,    2.70,  24200.00,    1006.90
52797, 104.05,  37.18, 1630.90,  831.00,    20.40,     73.00,        0.00,    217.00,    1.10,  30000.00,    1000.70
53585, 113.27,  39.17,  933.90,  903.50,    22.70,     73.00,        0.00,     69.00,    2.40,   9300.00,    1005.60
57590, 114.37,  29.85,   98.80,  993.70,    24.50,     99.00,        0.00,    360.00,    2.60,   2700.00,    1005.20
59650, 110.24,  21.40,   29.70, 1003.20,    30.10,     86.00,        0.00, 999999.00,    0.10,   9300.00,    1006.60
57407, 105.03,  30.28,  462.60,  949.20,    24.20,     99.00,        0.00,    293.00,    1.00,  22100.00,    1000.60
59487, 113.30,  22.23,   23.10, 1004.10,    30.60,     78.00,        0.00,    229.00,    2.30,  30000.00,    1006.80
57496, 114.62,  30.25,   35.30, 1001.10,    24.20,     95.00,        0.00,     26.00,    3.90,  17200.00,    1005.30
59094, 114.11,  24.35,  184.10,  985.40,    28.30,     94.00,        0.00,    168.00,    1.00,  11800.00,    1006.20
53783, 113.72,  37.60,  940.30,  903.00,    18.80,    100.00,        0.00,    338.00,    0.40,   3900.00,    1006.90
58642, 119.80,  28.88,  105.10,  993.20,    28.30,     80.00,        0.00, 999999.00,    0.20,   9200.00,    1005.20
52787, 102.87,  37.20, 3045.10,  704.40,    14.10,     63.00,        0.00,    327.00,    5.40,  30000.00,    1002.50
54169, 126.02,  43.30,  271.60,  973.90,    24.90,     64.00,        0.00,    126.00,    1.20,  15300.00,    1004.90
56459, 101.28,  27.93, 2426.50,  761.30,    19.00,     79.00,        0.00,    122.00,    0.60,  30000.00,    1004.10
58746, 119.70,  27.55,  538.90,  946.30,    24.40,     94.00,        0.00,    169.00,    2.20,   7700.00,    1006.70
59475, 112.65,  22.40,   29.30, 1003.70,    28.90,     83.00,        0.00,    234.00,    3.50,  30000.00,    1007.10
59845, 109.58,  19.52,  169.00,  987.90,    26.80,     85.00,        0.00,    168.00,    1.50,  24500.00,    1007.10
56096, 104.92,  33.40, 1079.10,  887.30,    23.30,     70.00,        0.00,     45.00,    1.20,  30000.00,    1003.80
59290, 114.25,  23.78,   85.50,  996.30,    29.40,     90.00,        0.00,    103.00,    0.50,  19700.00,    1006.00
59673, 112.77,  21.74,   21.90, 1004.20,    29.70,     77.00,        0.00,    240.00,    4.80,  30000.00,    1006.80
52784, 102.90,  37.47, 2072.40,  789.10,    18.50,     58.00,        0.00,    220.00,    2.70,  30000.00,     999.60
57111, 106.30,  33.92,  961.40,  900.10,    18.90,     86.00,        0.00, 999999.00,    0.10,  28000.00,    1006.00
57363, 111.83,  31.80,  151.00,  988.90,    21.00,     99.00,        1.10,    332.00,    0.60,   8700.00,    1006.50
56380, 103.36,  29.88,  571.20,  938.80,    22.40,     99.00,        9.60,    251.00,    4.50,   5600.00,    1002.20
57545, 109.42,  29.53,  502.80,  947.50,    24.80,     95.00,        0.00,     67.00,    0.60,  19500.00,    1003.40
58460, 121.27,  30.82,    5.20, 1006.20,    20.10,     97.00,        0.20,     68.00,    3.90,  12200.00,    1006.90
53906, 105.71,  35.52, 1656.40,  830.30,    16.60,     99.00,        0.00,    239.00,    1.30,  30000.00,    1005.80
59478, 112.79,  22.25,   33.10, 1002.90,    28.90,     85.00,        0.00,    194.00,    1.70,  30000.00,    1006.70
57370, 112.22,  31.73,   67.80,  998.60,    21.70,     99.00,        0.60,    336.00,    1.20,   6100.00,    1006.60
58455, 120.48,  30.47,    5.30, 1005.20,    21.50,    100.00,        0.10,     71.00,    2.90,   2300.00,    1005.90
59456, 110.92,  22.35,  141.40,  991.10,    28.00,     86.00,        0.00,     51.00,    1.00,  30000.00,    1007.10
59298, 114.37,  23.07,  108.50,  994.10,    29.80,     77.00,        0.00,    257.00,    3.00,  30000.00,    1006.40
59280, 113.08,  23.71,   79.20,  997.40,    30.20,     86.00,        0.00,    168.00,    2.80,  25700.00,    1006.40
54526, 117.34,  39.08,    1.90, 1005.20,    27.70,     74.00,        0.00,    252.00,    2.30,   5100.00,    1005.60
58449, 119.95,  30.05,   46.50, 1001.10,    25.40,     99.00,        0.00,    218.00,    0.50,   3900.00,    1006.60
59471, 112.05,  22.94,  101.40,  995.00,    29.50,     67.00,        0.00,    211.00,    1.70,  30000.00,    1006.50
56197, 104.17,  31.15,  535.70,  942.00,    24.50,     87.00,        0.00,    359.00,    0.90,  16800.00,    1001.50
56199, 104.71,  31.04,  459.60,  950.00,    24.50,     79.00,        0.00,    343.00,    4.10,  13900.00,    1001.20
57996, 114.25,  25.08,  149.70,  988.70,    28.60,     82.00,        0.00,    190.00,    1.30,  20700.00,    1005.60
59855, 110.48,  19.21,   23.30, 1004.50,    27.60,     81.00,        0.00,    201.00,    1.50,  15200.00,    1007.30
59312, 116.70,  23.67,   60.70,  999.20,    27.30,     97.00,        0.00,    219.00,    0.40,  30000.00,    1006.30
58646, 119.93,  28.47,   59.70,  998.80,    28.50,     75.00,        0.00,     77.00,    0.30,  16700.00,    1005.70
58657, 120.28,  28.13,   57.80,  999.70,    27.10,     87.00,        0.00,    125.00,    0.60,   7500.00,    1006.40
58558, 120.22,  29.27,   89.90,  994.90,    28.80,     76.00,        0.00,     51.00,    0.80,   3500.00,    1005.20
59849, 109.84,  19.04,  300.80,  973.70,    26.20,     84.00,        0.00,     50.00,    0.70,  30000.00,    1007.80
54273, 126.75,  42.98,  263.30,  975.10,    23.50,     67.00,        0.00,     84.00,    0.60,  17200.00,    1005.20
54528, 117.14,  39.24,    3.40, 1005.10,    26.80,     76.00,        0.00,    205.00,    1.50,   4000.00,    1005.60
53588, 113.52,  38.93, 2208.30,  778.80,    16.80,     87.00,        0.00,     90.00,    1.10,  19600.00,    1006.80
53963, 111.37,  35.65,  433.80,  958.00,    21.30,     86.00,        0.00, 999999.00,    0.00,   5200.00,    1007.30
58369, 121.78,  31.05,    5.00, 1007.10,    20.40,    100.00,        2.00,     79.00,    2.70,   9500.00,    1007.80
57582, 113.87,  29.72,   46.90,  999.40,    25.80,     92.00,        0.00,     24.00,    1.70,  10100.00,    1004.90
57439, 108.93,  30.28, 1074.10,  887.30,    24.10,     80.00,        0.00,     55.00,    1.70,  18100.00,    1002.80
58567, 121.43,  29.32,   39.30, 1001.30,    25.90,     98.00,        0.00,    170.00,    1.90,   3900.00,    1006.00
50940, 123.17,  45.85,  141.10,  987.10,    28.50,     62.00,        0.00,    211.00,    2.30,  28800.00,    1003.10
53908, 105.23,  35.21, 1769.80,  819.50,    16.00,     86.00,        0.00,    122.00,    1.70,  30000.00,    1006.30
52981, 103.38,  35.68, 2421.00,  758.30,    13.10,    100.00,        0.00,    123.00,    3.00,    200.00,    1004.90
53786, 113.33,  37.08, 1152.50,  881.30,    17.20,    100.00,        0.00,    289.00,    0.80,   3700.00,    1007.40
59847, 109.05,  19.27,   98.10,  995.80,    27.50,     80.00,        0.00,     99.00,    1.90,  29500.00,    1007.10
52885, 103.26,  36.75, 2118.80,  785.40,    15.50,     82.00,        0.00,    326.00,    1.20,  30000.00,    1002.80
58463, 121.50,  30.88,    4.60, 1006.50,    20.20,     97.00,        0.50,     81.00,    3.40,   8900.00,    1007.20
54814, 116.25,  36.53,   29.70, 1003.30,    24.60,     95.00,        0.00,    199.00,    1.50,   3200.00,    1006.90
53917, 106.06,  35.22, 1631.00,  833.00,    16.20,     90.00,        0.00,    168.00,    1.00,  18700.00,    1006.70
59269, 111.78,  23.16,   47.20, 1001.20,    30.20,     74.00,        0.00,    159.00,    1.30,  30000.00,    1006.60
54753, 120.33,  37.63,    4.80, 1005.10,    26.20,     77.00,        0.00,    231.00,    1.70,   3800.00,    1005.80
59654, 110.30,  21.63,   29.30, 1003.40,    29.50,     88.00,        0.00,     94.00,    1.40,   5000.00,    1006.80
53856, 110.75,  36.47,  765.90,  922.00,    18.50,     88.00,        0.00,     24.00,    2.60,   4300.00,    1007.30
59480, 113.24,  22.85,   21.40, 1004.10,    30.00,     77.00,        0.00,    251.00,    2.90,  30000.00,    1006.60
50936, 122.83,  45.63,  155.30,  985.80,    28.40,     61.00,        0.00,    206.00,    2.60,  11100.00,    1003.40
57328, 107.51,  31.21,  344.90,  963.20,    22.60,     96.00,       12.00,     79.00,    2.60,   2100.00,    1001.90
59848, 109.43,  19.23,  215.60,  983.10,    27.00,     81.00,        0.00,    156.00,    0.50,  21600.00,    1007.60
52980, 103.30,  35.97, 1648.00,  830.60,    19.10,     79.00,        0.00,     99.00,    1.30,    400.00,    1002.80
53865, 111.56,  36.66, 1011.90,  895.60,    19.40,     92.00,        0.00,    163.00,    1.30,   3000.00,    1006.90
56084, 103.23,  34.06, 2374.20,  762.40,    15.70,     91.00,        0.00,    154.00,    1.00,  20300.00,    1003.20
59653, 110.86,  21.94,   77.00,  998.20,    28.90,     80.00,        0.00,     50.00,    1.30,  28300.00,    1007.00
57204, 105.22,  32.57,  782.00,  918.20,    21.10,     93.00,        0.00,     29.00,    0.40,  30000.00,    1004.90
57110, 106.07,  33.79, 1003.30,  896.20,    19.60,     98.00,        0.00,    152.00,    1.10,  13900.00,    1006.20
58565, 121.38,  29.70,   41.50, 1001.10,    25.70,     87.00,        0.00,    140.00,    1.40,   4600.00,    1006.00
58561, 121.60,  29.98,    4.00, 1005.60,    24.40,     95.00,        0.00,     73.00,    2.00,   2800.00,    1006.20
59075, 112.63,  24.47,   70.50,  998.30,    28.50,     78.00,        0.00,    333.00,    0.40,  21200.00,    1006.30
59658, 110.30,  21.15,   53.40, 1000.40,    29.90,     84.00,        0.00,    218.00,    1.40,  30000.00,    1006.50
57586, 114.04,  29.54,   78.50,  995.20,    27.30,     99.00,        0.00,    151.00,    0.80,   6000.00,    1004.30
56381, 103.49,  30.07,  630.20,  932.00,    21.60,     98.00,        0.00,    321.00,    5.10,   4500.00,    1001.90
54261, 125.47,  42.67,  345.30,  966.00,    23.60,     73.00,        0.00,    237.00,    0.40,  23600.00,    1005.40
54828, 117.68,  36.23,  229.30,  980.80,    23.30,     88.00,        0.00,      6.00,    0.90,   1600.00,    1007.10
53882, 113.03,  36.07, 1046.90,  892.20,    17.50,    100.00,        0.00,    254.00,    0.80,   2100.00,    1007.60
59081, 113.29,  24.78,  131.10,  991.00,    29.30,     78.00,        0.00,    183.00,    1.10,  12400.00,    1005.80
53787, 112.98,  37.07, 1041.40,  892.90,    19.60,     87.00,        0.00,    228.00,    0.30,  15800.00,    1007.10
54276, 126.80,  42.40,  570.00,  941.40,    21.70,     68.00,        0.00,    215.00,    0.50,   9600.00,    1005.60
56387, 103.26,  29.23,  642.20,  931.10,    23.10,     99.00,        5.10, 999999.00,    0.00,   1700.00,    1002.00
58459, 120.28,  30.18,   96.50,  994.40,    24.10,     94.00,        0.00,     64.00,    2.00,   1500.00,    1005.60
56390, 104.07,  29.67,  404.40,  955.70,    24.20,     94.00,        0.00,    334.00,    2.20,   3200.00,    1000.90
53853, 110.95,  36.70, 1052.70,  891.60,    18.00,     90.00,        0.00,    224.00,    1.10,   3600.00,    1006.90
56095, 104.38,  34.03, 1753.20,  821.20,    18.50,    100.00,        0.00, 999999.00,    0.20,  30000.00,    1005.40
57315, 106.40,  31.52,  655.70,  929.70,    23.20,     88.00,        0.00,     53.00,    1.70,  30000.00,    1002.30
56257, 100.27,  30.00, 3948.90,  632.00,     9.20,     85.00,        0.10, 999999.00,    0.10,  30000.00,     998.20
54041, 123.07,  44.80,  150.00,  986.80,    28.70,     62.00,        0.00,    218.00,    1.10,  15400.00,    1003.90
57476, 112.15,  30.35,   31.80, 1002.30,    22.90,     99.00,        0.00,     17.00,    2.20,   7200.00,    1006.10
57445, 109.72,  30.60,  609.20,  936.40,    23.80,     93.00,        0.00,     12.00,    1.20,  20600.00,    1003.90
56081, 103.35,  34.70, 2810.20,  724.70,    12.60,     82.00,        0.00,      7.00,    1.00,  19500.00,    1005.10
59071, 112.28,  24.73,  174.30,  986.40,    28.50,     78.00,        0.00, 999999.00,    0.20,  22000.00,    1006.00
58367, 121.43,  31.20,    4.60, 1006.60,    20.90,     98.00,        4.00,     52.00,    0.50,   4400.00,    1007.30
59656, 110.81,  21.41,   27.30, 1003.70,    29.60,     93.00,        0.00,    186.00,    1.50,  16300.00,    1006.90
57453, 111.42,  30.76,  188.10,  984.60,    22.10,     98.00,        0.10,    272.00,    0.40,   1500.00,    1006.30
54834, 118.28,  36.87,   46.30, 1001.20,    26.40,     68.00,        0.00,    262.00,    2.70,   4000.00,    1006.60
57237, 108.03,  32.07,  674.00,  929.30,    21.20,     94.00,        0.00,    182.00,    1.10,  30000.00,    1004.40
58456, 120.52,  30.63,    6.00, 1005.70,    21.50,    100.00,        0.70,     73.00,    3.80,   6300.00,    1006.50
58464, 121.12,  30.65,    4.00, 1005.90,    21.50,     92.00,        0.00,     71.00,    4.70,   8700.00,    1006.50
59304, 115.18,  23.63,  176.60,  986.50,    29.20,     79.00,        0.00,    259.00,    1.80,   4500.00,    1006.40
53967, 111.20,  35.33,  468.30,  954.00,    20.80,     99.00,        0.00,    151.00,    0.80,   2600.00,    1007.30
59663, 111.98,  21.85,   90.30,  996.90,    28.40,     84.00,        0.00,    212.00,    1.70,  30000.00,    1007.20
59310, 116.17,  23.77,   45.30, 1000.60,    28.40,     78.00,        0.00, 999999.00,    0.00,  16700.00,    1005.80
57482, 113.95,  30.90,   25.50, 1002.70,    23.10,     99.00,        0.00,    118.00,    1.50,  30000.00,    1005.70
59851, 110.34,  19.67,   53.30, 1000.80,    26.50,     90.00,        0.00,    142.00,    2.10,  12300.00,    1007.00
59106, 115.87,  24.56,  200.80,  983.20,    29.40,     79.00,        0.00,    160.00,    0.90,  26500.00,    1005.70
54205, 116.00,  42.23, 1315.50,  864.40,    19.40,     77.00,        0.00,    224.00,    1.90,  15200.00,    1005.60
58666, 121.90,  28.45,   86.20,  996.40,    26.40,     97.00,        0.00,     15.00,    1.20,   4500.00,    1006.40
59097, 114.21,  24.04,  269.30,  975.90,    28.40,     84.00,        0.00,     38.00,    0.40,  20700.00,    1006.00
52884, 103.95,  36.35, 1668.50,  828.10,    17.10,     94.00,        0.00,      9.00,    0.80,  15600.00,    1003.10
59276, 112.64,  23.34,   40.10, 1001.60,    28.90,     85.00,        0.00,    298.00,    1.00,  24500.00,    1006.20
59107, 115.28,  24.11,  179.60,  985.40,    29.50,     79.00,        0.00,    279.00,    1.40,  24900.00,    1005.50
59289, 113.74,  22.97,   56.00, 1000.30,    30.30,     71.00,        0.00,    128.00,    1.80,  30000.00,    1006.70
56173, 102.55,  32.80, 3491.60,  667.00,    11.90,     78.00,        0.10,     28.00,    1.30,  30000.00,    1000.40
58370, 121.53,  31.23,    4.40, 1006.90,    20.50,     99.00,        4.30,     49.00,    1.80,   4900.00,    1007.50
57216, 106.83,  32.35,  579.30,  938.30,    22.60,     86.00,        0.00,     50.00,    3.50,  30000.00,    1002.80
59315, 116.40,  23.59,   43.90, 1000.90,    29.50,     79.00,        0.00,     28.00,    0.80,  28000.00,    1005.90
59319, 116.84,  23.43,    4.10, 1006.00,    26.80,     89.00,        0.00,    144.00,    1.30,  23400.00,    1006.60
52998, 104.20,  35.13, 2111.00,  786.70,    15.40,     94.00,        0.00,    250.00,    0.70,   1200.00,    1005.70
56094, 104.37,  33.78, 1329.30,  861.60,    20.90,     78.00,        0.00,    155.00,    2.10,  29400.00,    1003.80
56184, 103.17,  31.44, 1896.70,  805.80,    18.30,     99.00,        0.00,     84.00,    0.70,  13200.00,    1001.90
57540, 109.14,  29.68,  776.90,  918.10,    23.70,     92.00,        0.00,      4.00,    1.30,  12000.00,    1003.40
56492, 104.61,  28.77,  502.80,  945.10,    23.40,    100.00,        0.10,    290.00,    3.10,    300.00,    1000.90
58570, 122.30,  29.95,   85.20,  997.00,    22.20,     97.00,        0.10,     83.00,    6.40,   3800.00,    1007.00
59470, 112.21,  22.70,   57.60, 1000.10,    29.40,     76.00,        0.00,    200.00,    3.50,  30000.00,    1006.70
58366, 121.49,  31.67,    4.30, 1007.60,    19.80,     96.00,        1.90,     93.00,    1.10,   7900.00,    1008.30
58566, 121.92,  29.38,    4.50, 1005.50,    25.80,     94.00,        0.00,     89.00,    4.00,   7200.00,    1006.20
57415, 106.63,  30.53,  394.50,  957.10,    24.30,     98.00,        0.00,     56.00,    2.50,  14400.00,    1001.20
59838, 108.62,  19.10,    7.60, 1005.90,    29.90,     70.00,        0.00,    172.00,    4.40,  30000.00,    1006.90
59945, 109.70,  18.65,   68.60,  999.70,    26.50,     94.00,        0.00, 999999.00,    0.00,  13100.00,    1007.70
59481, 113.36,  22.96,   66.60,  999.00,    29.40,     78.00,        0.00,    268.00,    3.00,  30000.00,    1006.60
52896, 104.14,  36.55, 1736.70,  821.50,    17.70,     85.00,        0.00,      3.00,    0.70,  30000.00,    1003.00
58361, 121.37,  31.10,    5.50, 1006.50,    21.00,    100.00,        5.20,     75.00,    1.90,   2600.00,    1007.30
57416, 106.93,  30.33,  391.50,  957.30,    24.80,     92.00,        0.00,     33.00,    1.20,  30000.00,    1000.90
59757, 110.37,  20.00,    9.90, 1005.60,    28.10,     77.00,        0.00,    199.00,    2.00,  25400.00,    1006.90
